movieId,title,bagofwords
99415,Parental Guidance (2012), billycrystal bettemidler marisatomei tomeverettscott baileemadison joshuarush kylebreitkopf jennifercrystalfoley rhodagriffis geddewatanabe tonyhawk stevelevy cadejones mavrickmoreno madisonlintz coreyjameswright justinr.kennedy fyodorcherniavsky bradjames christinelakin ronclintonsmith hunterweeks joeknezevich jodythompson brookejayetaylor maiamoss-fife janharrelson dwayneboyd tiffanymorgan kathleenhogan ginaherron patriciafrench natepanning joannadaniel kendragoehring matthewwarzel peterluiszimmerman erino'connor audraymccroskey marlamalcolm troymichaelsimeon danielfridkin jadenicolette karankendrick barthansard ralphbranca jeffailshie bernieask jonbailey patriciabaines melissabender peterdenboer cabrennahburks millercarbon lindacohn blakecooper brettcooper ruthdalton waynedebary lanedoran michaelford willford mickyfrancis gregoryfrench josephgeoffroyii ryangilmore katyharper natalieharris bradfordhaynes laurenhenneberg daleanthonyjennings anisanyelljohnson nickkellington zackkibria king kyla-drew markmeekins fredericktabiyusnahiv paulnygro sharonoliphant keithratchek joelrogers aidanschroeder jaysilla sherrodsisco jejuansmith jawadtalpur erikthirsk alieurquhart jonahverdon shawnwatwood sabrinac.williams callanwilson andyfickman comedy
104374,About Time (2013), domhnallgleeson rachelmcadams billnighy lydiawilson lindsayduncan richardcordery joshuamcguire tomhollander margotrobbie willmerrick vanessakirby tomhughes clemmiedugdale harryhadden-paton mitchellmullen lisaeichhorn jennyrainsford natashapowell markhealy benbenson philipvoss tomgodwin palaron catherinesteadman andrewmartinyates charliebarnes verityfullerton veronicaowings oliviakonten sarahheller jaidendervish jacobfrancis jagofreud olliephillips sophiepond sophiebrown mollyseymour matildasturridge tomstourton rebeccachew jonwest grahamrichardhowgego kerrielianestudholme kennethhazeldine barbargough jonboden charliecurtis harukaabe adilakram fiazali bhanualley cleobiancaanderson habibanibaba leeasquith-coe richardbanks francescabennett gregbennett alonbentley katharineblackshaw paulblackwell mattbutcher siongloongchoong murrayclose berncollaço leoncorbin tomcoulston grahamcurry evadagoo catherinedelaloye katherinedenkinson rowenadiamond krissdillon johnduggan dinofazzani annabellefernando aaronfoy duanefrancis nevegachev cynthiagarbutt devingibson davidgolt richarde.grant rudyvalentinogrant clairegreasley richardgriffiths johnw.g.harley leenicholasharris robbyhaynes lindyhennessy michaelhennessy richardherdman lukehoward aislinghughes chelseali simoneliebman sidman natashamanu matthewc.martino martynmayger morrisminelli alexmoore martynmoore benjayxmurphy ginopicciano lilianprice rickyrajpal evelynrei amandarenberg guglielmorichards tigerrudge lewsmart neilalexandersmith alextutusaus glennwebster elliottweld jonwennington georgiewestall raywhelan eviewray andrewyiallouros richardcurtis drama fantasy romance
164881,Night Guards (2016), ivanyankovskiy leonidyarmolnik lyubovaksyonova sabinaakhmedova mikhailevlanov ekaterinavolkova konstantinadaev kristinababushkina yuriyvaksman alekseydmitriev igorvernik anastasiyatsoy denisbuzin pradyumnachatterjee oleggostik viktorelizarov yakovefimov viktorlider vladislavmedvedev ilyapozdnyakov vladislaverovikov jamestratas andreyzolotukhin alekseymaksimenkov vladimirnovikov sergeysamorodov elenakhodzhaeva emilisvelyvis action sci-fi
113207,Get on Up (2014), chadwickboseman nelsanellis danaykroyd violadavis lenniejames fredmelamed craigrobinson jillscott octaviaspencer joshhopkins brandonmychalsmith tikasumpter aunjanueellis tariqtrotter aloeblacc keithd.robinson nickeversman j.d.evermore carollee cletaelaineellington jimgleason ahnao'reilly antoniuscharles donaldelisewatkins coreysorenson hunterburke jamesdumont jamarionscott jordanscott staceyscowley renadeangelo lizmikel aakomonjones georgequinones aaronjayrome atkinsestimond clyderisleyjones mattthompson michaelpapajohn denzelreed phyllismontanaleblanc juliustennon tauracherne kirkbovill cariellasmith jacinteblankenship sandradenise sheldonfrett marioj.radford joeblankenship randysmith alvinedneyii adrienscottrobinson elliottjunerogers johnbenjaminhickey allisonjanney jamellrichardson jasondavis justn.time davidcarzell dominicthigpen billyslaughter christopherrucinski madriannaallen nadègeaugust jaclynbethany kevinboff jessebrand aaronj.brooks karybrown mackcharlesbrown tommybrown elizabethburcham winthorpeburke rebeccachulew artrialclark cristieschoencodd lauracooley kylendavis robdemery milesdonald derrickdeedrake paulinedyer sydneyeeidt gregoryfears felicityflesher bryangildner gloriagonnillini lesleygore shelbygray stuartgreenwell davidhoracegreer lenitaharris christopherheskey tyhill jacelynhoward jacquelyntwodatjackson hudsonlaird lamarlott shumonlucas justinmabry davidmoncrief chaddmontgomery ritchiemontgomery christopherwesleymoore davidandrewnash lindsaypeak stacystephenpurser angelaramsey anthonyramsey kylerankin charlesr.rooney bensapp lesliesaucier williamschaff philipascott robertsizemore edwardrashadsmith brettsobel josephstephensjr. chasestevens eugeniastewart lawrenced.wallacei tedwarren kellywedgeworth dougwhitaker calvinwilliams cottonyancey tatetaylor drama musical
5684,Naqoyqatsi (2002), belladonna marlonbrando eltonjohn julialouis-dreyfus madonna bhagwanmirchandani jackshamblin stevensoderbergh troyaikman thebeatles osamabinladen fidelcastro warrenchristopher billclinton thedalailama thomasa.edison alberteinstein adolfhitler nikitakhrushchev martinlutherking henrykissinger v.i.lenin greglouganis jeffmaksym zedongmao popejohnpaulii ronaldreagan jimmyswaggart godfreyreggio documentary
7327,Persona (1966), bibiandersson livullmann margarethakrook gunnarbjörnstrand jörgenlindström ingmarbergman drama
159441,The Do-Over (2016), adamsandler davidspade paulapatton kathrynhahn nickswardson mattwalsh renéetaylor seanastin natashaleggero luisguzmán catherinebell jackiesandler michaelchiklis torstenvoges stanellsworth danpatrick sadiesandler sunnysandler xanderparadise zakkparadise jaredsandler christitone jonathanloughran kevingrady robertsmigel danbulla rydertardif samueltardif vanessacater laurawillette marthab.knighton mikebenitez josénogueras timothydouglasperez sharongee michael'redbone'alcott sheilacochran karinabonnefil joebrunett anthonybryant teociltia marisolcorrea omarcruzsoto haidang tiffanydaniels ramiro'ramir'delgadoruiz richlanedisco eddieeniel scotteverett guillermofornaris robfrank alexandralopezgalan kennethholley jonmhudson juanjimenez ayanajohnson michaelkoske matthewkrueger johnarcherlundgren davidmichael-smith sarahmiller patrickmoore thomaslloakley raymondjoeloliveras jeanpierreprats michaela.pritchett sheilaschmotzer marksmith mattvogel claireweinstein gingerwilkins stevezema stevenbrill comedy
96488,Searching for Sugar Man (2012), stephen'sugar'segerman denniscoffey miketheodore dandimaggio jeromeferretti steverowland willemmöller craigbartholomewstrydom ilseassmann stevem.harris robbiemann clarenceavant evarodriguez rodriguez reganrodriguez sandrarodriguez-kennedy rickemmerson rianmalan malikbendjelloul malikbendjelloul documentary
33164,House of Wax (2005), elishacuthbert chadmichaelmurray brianvanholt parishilton jaredpadalecki jonabrahams robertri'chard dragiciadebert thomasadamson murraysmith samharkess damonherriman andyanderson emmalung kendalrae jaumecollet-serra horror thriller
168632,Bill Burr: Walk Your Way Out (2017), billburr jaykaras comedy
80549,Easy A (2010), emmastone pennbadgley amandabynes danbyrd thomashadenchurch patriciaclarkson camgigandet lisakudrow malcolmmcdowell alymichalka stanleytucci fredarmisen juliettegoglia jakesandvig morganrusler nikkityler-flynn braedenlemasters mahaleypatel jamesonmoss blakehood bryceclydejenkins neilsoni staceytravis bonnieburroughs eddieapplegate normamichaels yolandasnowball andrewfleming johannabraddy davidgore lalaine d'anthonypalms ryanparker rawsonmarshallthurber christopherdelorenzo jillianjohnston nancykarr clayblack bradleycharlesetheridge veertamotiani michaelstrauss lancekerfuffle drewkoles maxcrumm jeremiahhu jessicajann dannikatz jasonkropik julianneceleste sethdonavan alexandragluck taryngluck dontrellgriffin ashleyhereid zackkennedy bobbyc.king suzannelachasse kristinquick johnnyruddell yoshisudarso alexandraswarens micahvanhove willgluck comedy romance
5745,"Four Seasons, The (1981)", alanalda carolburnett lencariou sandydennis ritamoreno jackweston bessarmstrong elizabethalda beatricealda roberthitt kristimccarthy davidstackpole alanalda comedy drama
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004), akioôtsuka atsukotanaka kôichiyamadera tamioôki yutakanakano naototakenaka gouaoba eisukeasakura yuzurufujimoto emikofuku masaoharada minoruhirano hiroakihirata katsunosukehori sukekiyokameyama erikokigawa hiroyukikinosha shujikishida ken'ichimochizuki sumimutoh ryûjinakagi yasushiniko yûsugimoto fumihikotachiki masakiterasoma akinowatanabe makotoyasumura robertaxelrod laurabailey richardcansino joeyd'auria erikdavies loyedge richardepcar sandyfox crispinfreeman barbaragoodson kylehebert karenhuie williamfrederickknight stevekramer jimlau sherrylynn michaelmccarty michaelmcconnohie maryelizabethmcglynn bobpapenbrook joeromersa yoshikosakakibara fredsanders kevinseymour stephaniesheh rogercraigsmith johnsnyder ellynstern dougstone terrencestone davidvincent traviswillingham mamoruoshii action animation drama sci-fi thriller
168608,Mudbound (2017), careymulligan jasonclarke maryj.blige robmorgan jasonmitchell garretthedlund jonathanbanks frankiesmith kennedyderosin joshuaj.williams elizabethwindley piperblair jasonkirkpatrick kerrycahill davidjensen oyelekeoluwafolakanmi kelvinharrisonjr. roderickhill lucyfaust dylanarnold samanthahoefer geraldinesinger henryfrost claudiolaniado charleyvance gwendolynnmann lisabradley geraldbagley pamelalandrum lexd.geddings zackroberts edwardrashadsmith ronaldpendelton patrickconstantinebertagnollijr. bradycalhoun rebeccachulew kylecrawford creolegaudet floydanthonyjohnsjr. cynthialeblanc eltonleblanc donaldmack kevontemcdonald elaitheiaquinn peterschueller darrelll.shuler tretureaud lishawheeler brandonjwilliams deerees drama
3324,Drowning Mona (2000), dannydevito bettemidler nevecampbell jamieleecurtis caseyaffleck williamfichtner marcusthomas peterdobson kathleenwilhoite traceywalter willferrell paulben-victor paulschulze markpellegrino raymondo'connor lisarieffel robertarce brittanypeterson philipperlman melissamccarthy jasonmonkarsh briandoyle-murray bonnie yulvazquez airin michaellelandburton daniellecamastra bendavis timothyalanpagnotta daynaprice adamvernier nickgomez comedy
112006,Tangled Ever After (2012), mandymoore zacharylevi alandale paulf.tompkins kariwahlgren markallanstewart byronhoward nathangreno sophiai.aguirre robertbagnell erinmatthews mattnolan caleighranjo mirandareed sadieleiaroberts lisalinder nathangreno byronhoward action animation children
91273,Bunraku (2010), joshhartnett gackt woodyharrelson ronperlman kevinmckidd demimoore shunsugata emilykaiho jordimollà mikepatton shaharsorek fernandochien yoshioiizuka kofiyiadom aarontoney razvangheorghiu hollanddiaz filipciprianflorian andreiaradits chrisbrewster neild'monte markivanir alinpanc gabrielrauta valirupita gabrielspahiu larnellstovall maria-antoanetatudor wongdijr. georgeivascu ilincamanolache cipriandumitrascu dorufirica bogdanuritescu andreeapaduraru constantinbarbulescu luminitastoianovici cezaradafinescu neculaipredica marceliures dorinzaharia theodordanetti olivertoderita zoltanbutuc samuelvauramo mariusflorian razvancalin emilhostina bogdanvoda ionlupu thayrharris maximesterkin dorofteianis kaseyrynemazak gabiburlacu andreeacarp dominicgeraghty urimossinsohn irinasaulescu oanasouthworth guymoshe action drama fantasy
1041,Secrets & Lies (1996), timothyspall phyllislogan brendablethyn clairerushbrook mariannejean-baptiste elizabethberrington micheleaustin leeross lesleymanville roncook emmaamos brianbovell trevorlaird clareperkins eliasperkinsmccook janemitchell janiceacquah keyleejadeflanders hannahdavis terenceharvey kateo'malley joetucker richardsyms grantmasters anniehayes jeanainslie danielsmith lucysheen francesruffelle felixmanley nitinganatra metinmarlow amandacrossley suelliot disherlock alexsquires laurensquires sadesquires dominiccurran stephenchurchett davidneilson peterstockbridge peterwaddington rachellewis paultrussell deniseorita margerywithers theresawatson gordonwinter jonnycoyne bonzo texas peterwight garymcdonald alisonsteadman lizsmith sheilakelley angelacurran lindabeckett phildavis wendynottingham anthonyo'donnell ruthsheen miasoteriou andiehicks annapernicci mikeleigh drama
234,Exit to Eden (1994), danadelany paulmercurio rosieo'donnell danaykroyd hectorelizondo stuartwilson iman seano'bryan stephanieniznik philredrow sandrataylor juliehughes laurellemehus tomhines alisonmoir deborahpratt lauraharring jamespatrickstuart deborahlacey lucindacrosby janetturner timwrightman joeyhouse réalandrews renelamart rodbritt rosemaryforsyth shannonwilcox dianefrazen marvinbraverman lesliea.sank barbaramarshall dianakent budmarkowitz nancydebease lyndagoodfriend johnclaytonschafer tanyareid polamaloles rachellevy emilysmith jamescurreri samdenoff arnoldmargolin kristinoel alexandrarose stephenperkins danya janemorris kathleenmarshall julieparis steverestivo iraglick joetorry ronnyhallin frankcampanella melnovak louevans riohackford allankent dawnlovett marianamorgan judithbaldwin joycebrothers juliahunter scottmarshall donnadixon kaylablake edcree lisalanou ralphp.martin sheilahanahan lorimarshall billfricker zacharyweintraub mandyingber bonnieaarons rajiabaroudi briandavila gloriahylton patrickcollins donhood johnschneider lenabanks phyllisdavis keegandelancie caroldepasquale anthonymichaelfrederick kristenknittle garrymarshall tommason thomasp.powell rachelleroderick lorisigrist terrisigrist garrymarshall comedy
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010), wagnermoura irandhirsantos andréramiro milhemcortaz mariaribeiro seujorge sandrorocha tainámüller andrémattos pedrovan-held adrianogarib julioadrião rodrigocandelot emílioorciollonetto charlesfricks fabrícioboliveira marcellogonçalves pierresantos williamvita andrésantinho guilhermebelém ricardosodré marcelocavalcanti brunod'elia cássionascimento franciscosalgado gabrielteixeira zémáriofarias cadufávero vítorfraga johaynehildefonso lucabianchi willianj.shakespeare jovemcerebral chicomelo deiwisjamaica ricardopavão julianaschalch rogériotrindade paulogiardini lucianovidigal prazeresbarbosa alexandreackerman marcos'kikito'junqueira alfredogarcês roneyvillela alexandreliuzzi roseabdallah marcotúliofernandesfilho paulohamilton thogunteixeira ronaldoreis márciofonseca rodcarvalho marcelobiju pablosobral dudunobre lucaslaerte marceloassumpção fredericolopes franciscochao alexanderbouzin robertaarantes fabíolaribeiro samanthamendes rafaelserradealencaresouza josépadilha action crime drama
5278,Fraternity Vacation (1985), stephengeoffreys shereej.wilson camerondye leighmccloskey timrobbins mattmccoy amandabearse johnvernon nitatalbot barbaracrampton kathleenkinmont maxwright juliepayne franklynajaye charlesrocket brittekland denisebeaumont francesmccaffrey rogerbehrstock millicenthawkins sheridanbatson pennymathews aurorarodriguez brenthoward jamesfrawley comedy romance
